country_code,country,year,wage_gap_ratio_mean,raw_wage_gap_ratio_mean,wage_gap_ratio_median,raw_wage_gap_ratio_median,wage_gap_ratio_decile_1,raw_wage_gap_ratio_decile_1,wage_gap_ratio_decile_9,raw_wage_gap_ratio_decile_9
SWE,Sweden,1995,15.02890173,15.02890173,9.677419355,9.677419355,5.737704918,5.737704918,24.89795918,24.89795918
SWE,Sweden,1996,16.66666667,16.66666667,11.51515152,11.51515152,6.153846154,6.153846154,26.41509434,26.41509434
SWE,Sweden,1997,17.34693878,17.34693878,11.56069364,11.56069364,6.617647059,6.617647059,27.14285714,27.14285714
SWE,Sweden,1998,18.1372549,18.1372549,12.77777778,12.77777778,7.142857143,7.142857143,28.76254181,28.76254181
SWE,Sweden,1999,16.98113208,16.98113208,11.82795699,11.82795699,6.293706294,6.293706294,27.41935484,27.41935484
SWE,Sweden,2000,17.56756757,17.56756757,12.37113402,12.37113402,8.0,8.0,27.38461539,27.38461539
SWE,Sweden,2001,17.59656652,17.59656652,12.37623762,12.37623762,7.096774194,7.096774194,27.3255814,27.3255814
SWE,Sweden,2002,17.01244813,17.01244813,11.90476191,11.90476191,6.875,6.875,25.98870057,25.98870057
SWE,Sweden,2003,16.53225807,16.53225807,11.52073733,11.52073733,6.666666667,6.666666667,24.44444444,24.44444444
SWE,Sweden,2004,16.34241245,16.34241245,10.76233184,10.76233184,5.882352941,5.882352941,25.66137566,25.66137566
SWE,Sweden,2005,16.28787879,16.28787879,11.30434783,11.30434783,5.747126437,5.747126437,25.25773196,25.25773196
SWE,Sweden,2006,15.86715867,15.86715867,11.01694915,11.01694915,5.056179775,5.056179775,24.81203008,24.81203008
SWE,Sweden,2007,16.07142857,16.07142857,11.83673469,11.83673469,6.52173913,6.52173913,23.9608802,23.9608802
SWE,Sweden,2008,15.98639456,15.98639456,10.58823529,10.58823529,5.699481865,5.699481865,24.07407407,24.07407407
SWE,Sweden,2009,14.6179402,14.6179402,9.541984733,9.541984733,5.025125628,5.025125628,23.07692308,23.07692308
SWE,Sweden,2010,14.37908497,14.37908497,9.36329588,9.36329588,4.47761194,4.47761194,21.70022371,21.70022371
SWE,Sweden,2011,14.1025641,14.1025641,9.157509158,9.157509158,4.411764706,4.411764706,21.53846154,21.53846154
SWE,Sweden,2012,14.01869159,14.01869159,9.285714286,9.285714286,4.761904762,4.761904762,20.77087794,20.77087794
SWE,Sweden,2013,13.67781155,13.67781155,9.375,9.375,4.672897196,4.672897196,20.20833333,20.20833333
SWE,Sweden,2014,13.0952381,13.0952381,9.152542373,9.152542373,5.02283105,5.02283105,19.55193483,19.55193483
SWE,Sweden,2015,12.31671554,12.31671554,8.333333333,8.333333333,4.090909091,4.090909091,18.87550201,18.87550201
SWE,Sweden,2016,12.03438395,12.03438395,8.169934641,8.169934641,3.555555556,3.555555556,17.87819253,17.87819253
SWE,Sweden,2017,11.20448179,11.20448179,7.348242812,7.348242812,4.329004329,4.329004329,16.73076923,16.73076923
SWE,Sweden,2018,10.68493151,10.68493151,7.142857143,7.142857143,4.237288136,4.237288136,15.25423729,15.25423729
SWE,Sweden,2019,9.946236559,9.946236559,7.575757576,7.575757576,3.75,3.75,14.81481482,14.81481482
SWE,Sweden,2020,9.762532982,9.762532982,7.418397626,7.418397626,4.489795918,4.489795918,14.0,14.0
SWE,Sweden,2021,10.0,10.0,7.246376812,7.246376812,4.4,4.4,14.56140351,14.56140351
SWE,Sweden,2022,9.950248756,9.950248756,7.042253521,7.042253521,3.90625,3.90625,15.17706577,15.17706577
SWE,Sweden,2023,10.0,10.0,7.297297297,7.297297297,4.47761194,4.47761194,14.86268175,14.86268175
SWE,Sweden,2024,10.2739726,10.2739726,7.512953368,7.512953368,5.017921147,5.017921147,14.70588235,14.70588235
TUR,Türkiye,2006,1.375234902,1.375234902,3.206997085,3.206997085,,,2.064409579,2.064409579
TUR,Türkiye,2010,2.130221888857136,0.0,3.10421286,3.10421286,,,-4.745289602,-4.745289602
TUR,Türkiye,2014,1.197095568,1.197095568,6.882591093,6.882591093,,,-9.665427509,-9.665427509
TUR,Türkiye,2018,7.016422478,7.016422478,9.980806142,9.980806142,,,5.189456343,5.189456343
USA,United States,1973,38.42364532,38.42364532,38.1104034,38.1104034,34.17231365,34.17231365,42.86939126,42.86939126
USA,United States,1974,38.0733945,38.0733945,39.10068426,39.10068426,28.01450589,28.01450589,39.97844828,39.97844828
USA,United States,1975,37.28813559,37.28813559,37.63003166,37.63003166,26.74216028,26.74216028,38.43821077,38.43821077
USA,United States,1976,36.65338645,36.65338645,37.7559727,37.7559727,26.41046607,26.41046607,39.68327899,39.68327899
USA,United States,1977,37.26937269,37.26937269,38.22485207,38.22485207,25.67463377,25.67463377,39.59139785,39.59139785
USA,United States,1978,37.24137931,37.24137931,38.97247706,38.97247706,23.97111913,23.97111913,39.62225833,39.62225833
USA,United States,1979,36.67711599,36.67711599,37.64195057,37.64195057,26.42249837,26.42249837,39.6918562,39.6918562
USA,United States,1980,35.65217391,35.65217391,36.55215104,36.55215104,27.26719416,27.26719416,38.25983314,38.25983314
USA,United States,1981,34.31635389,34.31635389,35.17400058,35.17400058,26.59817352,26.59817352,36.8716828,36.8716828
USA,United States,1982,32.99748111,32.99748111,34.72409152,34.72409152,25.04091653,25.04091653,36.43354614,36.43354614
USA,United States,1983,32.22512582,32.22512582,34.28645028,34.28645028,22.35924933,22.35924933,35.30931339,35.30931339
USA,United States,1984,31.08667349,31.08667349,33.43217198,33.43217198,22.19938335,22.19938335,34.89482514,34.89482514
USA,United States,1985,30.41261322,30.41261322,32.9782197,32.9782197,23.19127849,23.19127849,34.95543243,34.95543243
USA,United States,1986,29.57460592,29.57460592,32.19021491,32.19021491,22.18978102,22.18978102,35.62002275,35.62002275
USA,United States,1987,28.54845783,28.54845783,31.02222222,31.02222222,22.05951819,22.05951819,35.75698294,35.75698294
USA,United States,1988,27.37160366,27.37160366,30.06917423,30.06917423,20.3429101,20.3429101,34.30359937,34.30359937
USA,United States,1989,28.70675453,28.70675453,29.36357908,29.36357908,18.81188119,18.81188119,30.87557604,30.87557604
USA,United States,1990,27.89302092,27.89302092,28.45544956,28.45544956,16.69550173,16.69550173,30.1788522,30.1788522
USA,United States,1991,26.38864826,26.38864826,26.57109191,26.57109191,14.15966387,14.15966387,30.46904315,30.46904315
USA,United States,1992,24.94487975,24.94487975,25.05773672,25.05773672,13.13047103,13.13047103,28.17119912,28.17119912
USA,United States,1993,23.9601872,23.9601872,23.87640449,23.87640449,12.44390045,12.44390045,25.85810333,25.85810333
USA,United States,1994,27.12369598,27.12369598,23.88451444,23.88451444,14.05539479,14.05539479,24.68799438,24.68799438
USA,United States,1995,26.64670659,26.64670659,24.57998539,24.57998539,14.3030303,14.3030303,24.6101114,24.6101114
USA,United States,1996,25.83941606,25.83941606,23.82394868,23.82394868,13.95348837,13.95348837,23.70892019,23.70892019
USA,United States,1997,25.87412587,25.87412587,23.78649162,23.78649162,14.51857468,14.51857468,24.65015281,24.65015281
USA,United States,1998,26.0,26.0,23.7458194,23.7458194,15.41218638,15.41218638,26.84251358,26.84251358
USA,United States,1999,26.62420382,26.62420382,23.46278317,23.46278317,14.82758621,14.82758621,27.98534799,27.98534799
USA,United States,2000,26.98412698,26.98412698,23.08892356,23.08892356,13.66666667,13.66666667,29.03899721,29.03899721
USA,United States,2001,27.08333333,27.08333333,23.58208955,23.58208955,13.18327974,13.18327974,28.29560586,28.29560586
USA,United States,2002,25.59456399,25.59456399,22.09131075,22.09131075,11.46496815,11.46496815,27.61966365,27.61966365
USA,United States,2003,24.49888641,24.49888641,20.57553957,20.57553957,11.25,11.25,26.75967026,26.75967026
USA,United States,2004,24.45887446,24.45887446,19.63534362,19.63534362,10.52631579,10.52631579,27.70352369,27.70352369
USA,United States,2005,22.99465241,22.99465241,18.97506925,18.97506925,11.78247734,11.78247734,25.99171107,25.99171107
USA,United States,2006,23.6869207,23.6869207,19.24629879,19.24629879,12.82798834,12.82798834,26.61336379,26.61336379
USA,United States,2007,21.86588921,21.86588921,19.84334204,19.84334204,13.44537815,13.44537815,26.68845316,26.68845316
USA,United States,2008,23.36103416,23.36103416,20.05012531,20.05012531,14.13333333,14.13333333,25.30439386,25.30439386
USA,United States,2009,24.03508772,24.03508772,19.78021978,19.78021978,12.99734748,12.99734748,24.45026178,24.45026178
USA,United States,2010,21.61204606,21.61204606,18.81067961,18.81067961,10.93333333,10.93333333,22.93291732,22.93291732
USA,United States,2011,21.15384615,21.15384615,17.78846154,17.78846154,10.05291005,10.05291005,21.25779626,21.25779626
USA,United States,2012,21.99661591,21.99661591,19.08665105,19.08665105,12.30366492,12.30366492,23.72047244,23.72047244
USA,United States,2013,22.04658902,22.04658902,17.90697674,17.90697674,10.05154639,10.05154639,24.16107383,24.16107383
USA,United States,2014,22.12096106,22.12096106,17.45120551,17.45120551,9.620253165,9.620253165,22.58834766,22.58834766
USA,United States,2015,23.77622378,23.77622378,18.88268156,18.88268156,9.677419355,9.677419355,22.44897959,22.44897959
USA,United States,2016,20.48286604,20.48286604,18.1420765,18.1420765,8.674698795,8.674698795,23.51138354,23.51138354
USA,United States,2017,20.89665654,20.89665654,18.17215728,18.17215728,9.885057471,9.885057471,22.1691974,22.1691974
USA,United States,2018,21.02973169,21.02973169,18.91058582,18.91058582,13.0620985,13.0620985,21.6080402,21.6080402
USA,United States,2019,21.11498258,21.11498258,18.47070507,18.47070507,14.72392638,14.72392638,23.59324759,23.59324759
USA,United States,2020,19.40199336,19.40199336,17.65249538,17.65249538,10.98039216,10.98039216,22.7620505,22.7620505
USA,United States,2021,17.73879142,17.73879142,16.86417502,16.86417502,9.398496241,9.398496241,22.42334688,22.42334688
USA,United States,2022,21.6152019,21.6152019,16.98440208,16.98440208,12.77683135,12.77683135,23.21799308,23.21799308
USA,United States,2023,17.90697674,17.90697674,16.38935108,16.38935108,10.83743842,10.83743842,18.77355259,18.77355259
USA,United States,2024,19.44444444,19.44444444,17.28786677,17.28786677,8.557844691,8.557844691,20.27949301,20.27949301
