STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,1.724747597,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,1.852146748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,2.479294741,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,1.92077454,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,2.054637663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,97.68760273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2011,,98.44052734,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2012,,97.77974969,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2013,,97.44433306,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,97.90407559,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2015,,97.62655232,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2016,,97.75629003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,98.2752524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,98.14785325,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,97.52070526,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,98.07922546,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,OECD,OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,97.94536234,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,37.33481399,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2011,,28.3281591,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2012,,32.75994357,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2013,,29.72773668,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,29.97565474,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2015,,38.47652912,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2016,,31.90519149,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,25.03657286,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,29.21785633,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,31.31179221,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,24.80557149,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP_PT,Part-time employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,28.81436237,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,2.312397273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2011,,1.559472663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2012,,2.220250307,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2013,,2.555666937,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,2.095924411,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2015,,2.373447677,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2016,,2.243709965,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,1.724747597,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,1.852146748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,2.479294741,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,1.92077454,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,2.054637663,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,97.68760273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2011,,98.44052734,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2012,,97.77974969,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2013,,97.44433306,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,EU22OECD,European Union (22 countries) in OECD,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,Y15T64,From 15 to 64 years,EMP,Employment,MAIN,Main job,ICSE93_2T5,Self-employed,FT,Full-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,97.90407559,,A,Normal value,0,Units,1,One
