country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,Gender gap in managerial positions,Gender gap in political representation,Gender gap in top management positions,Lack of confidence in the judicial system and courts - Female - Percentage of population,Legal discrimination on access to justice,Legal discrimination on financial assets,Legal discrimination on freedom of movement,Legal discrimination on inheritance,Legal discrimination on violence against women,Legal discrimination on workplace rights,Perception that a woman earning more money than her husband causes problems,Perception that being a housewife is as fulfilling as working for pay,Perception that men make better political leaders than women,Perception that men should have more right to a job than women,"Perception that when a mother works for pay, the children suffer",Perceptions that men make better business executives than women,unpaid_care_gap,part_time_gap,Gender gap in representation in parliament,Gender gap in professional judges representation,Gender gap in public sector employment ,Gender gap in senior management positions in national administrations
Brazil,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2001,,,,,,,,,,,,,,,,,,,,,,,,,-40.75289242,,,,
Brazil,2002,,,,,,,,,,,,,,,,,,,,,,,,,-41.3679762,,,,
Brazil,2003,,,,,,,,,,,,,,,,,,,,,,,,,-40.05675282000001,,,,
Brazil,2004,,,,,,,,,,,,,,,,,,,,,,,,,-39.633971980000005,,,,
Brazil,2005,,,,,,,,,,,,,,,,,,,,,,,,,-39.99195602,,,,
Brazil,2006,,,,,,,,,,,,,,,,,,,,,,,,,-39.212105400000006,,,,
Brazil,2007,,-1.8039758,25.701099000000006,,,,,,,,,,,,,,,,,,,,,,-37.78195488,,,,
Brazil,2008,,-2.558779399999999,25.785087,,,,,,,,,,,,,,,,,,,,,,-38.501533120000005,,,,
Brazil,2009,,-2.2091198,25.095295,,,,,,,,,,,,,,,,,,,,,,-38.5,,,,
Brazil,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,2011,,-2.666511,30.819279,,,,,,,,,,,,,,,,,,,,,,-33.386,,,-14.239999999999997,
Brazil,2012,11.64845192,-3.620432000000001,25.846196,,,,,,,,,,,,,,,,,,,,,,-29.626000000000005,82.8,,,
Brazil,2013,11.79939343,-3.858943,25.55274900000001,,,,,,,,,,,,,,,,,,,,,,-29.050000000000004,,,,
Brazil,2014,12.83887062,-4.406070999999999,24.244838,,,,,,,,,,,,,,,,,,,,,,-27.916,,,,
Brazil,2015,11.63160295,-4.2135120000000015,24.280487,,,,,,,,,,,,,,,,,,,,,,-26.072000000000003,,,,
Brazil,2016,8.815691445,-4.401174000000001,23.615524,,,,,,,,,,,,,,,,,,,,,,-25.068,,,,
Brazil,2017,9.482170541,-4.670137,22.713028,,,,,,,,,,,,,,,,,,,,,,-24.453999999999997,78.6,,,
Brazil,2018,9.505130601,-5.208916,21.911976,,,,,,,,,,,,,,,,,,,,,,-24.166,,,,
Brazil,2019,8.974902007,-5.306177999999999,21.981693000000007,,,,,,,,,,,,,,,,,,,,,,-23.819999999999997,,,,
Brazil,2020,8.358559657,-5.786545,22.77298,,,,,,,,,,,,,,,,,,,,,,-24.146,,,-12.060000000000002,
Brazil,2021,7.387457195,-5.407526000000001,24.339313000000004,,,,,,,,,,,,,,,,,,,,,,-22.642,69.6,,,
Brazil,2022,9.011560557,-5.87858,22.392834,,,,,,,,,,,,,,,,,,,,,,-23.994,,,,
Brazil,2023,8.788449246,-5.51121521,22.05534363,,,,,36.8,17.7,19.4,57.3,0.0,0.0,75.0,25.0,0.0,75.0,36.3,49.7,18.6,18.8,55.1,22.1,-1.6,-25.105999999999995,64.6,,,
Brazil,2024,5.314373434,,,,,,,,,,,,,,,,,,,,,,,,-23.727999999999994,,,,
Bulgaria,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2000,,,,,,,,,,,,,,,,,,,,,,,,,-21.294898860000004,,,,
Bulgaria,2001,,,,,,,,,,,,,,,,,,,,,,,,,-20.175070340000005,,,,
Bulgaria,2002,18.18957531,,,,,,,,,,,,,,,,,,,,,,,,-23.20713402,,,,
Bulgaria,2003,,,,,,,,,,,,,,,,,,,,,,,,,-21.5072435,,,,
Bulgaria,2004,,,,,,,,,,,,,,,,,,,,,,,,,-14.590333400000006,,,,
Bulgaria,2005,,,,,,,,,,,,,,,,,,,,,,,,,-26.144020620000006,,,,
Bulgaria,2006,11.5588562,,,,,,,,,,,,,,,,,,,,,,,,-28.7535112,,,,
Bulgaria,2007,,,,,,,,,,,,,,,,,,,,,,,,,-30.66176306,,,,-3.0
Bulgaria,2008,,,,,,,,,,,,,,,,,,,,,,,,,-36.41828378,,,,-4.799999999999997
Bulgaria,2009,,,,,,,,,,,,,,,,,,,,,,,,,-33.722,,,,-2.200000000000003
Bulgaria,2010,14.31998628,,,,,,,,,,,,,,,,,,,,,,,,-24.134,,,,4.0
Bulgaria,2011,,,,,,,,,,,,,,,,,,,,,,,,,-22.120000000000005,,,-14.840000000000003,8.0
Bulgaria,2012,,,,,,,,,,,,,,,,,,,,,,,,,-21.08,54.2,,,-3.4000000000000057
Bulgaria,2013,,,,,,,,,,,,,,,,,,,,,,,,,-25.372,,,,-2.200000000000003
Bulgaria,2014,14.62438816,,,,,,,,,,,,,,,,,,,,,,,,-21.02,,,,-2.5999999999999943
Bulgaria,2015,,-12.236663820000004,6.173683170000004,,,,,,,,,,,,,,,,,,,,,,-24.004000000000005,,,,-4.799999999999997
Bulgaria,2016,,-12.10709381,7.003784179999997,,,,,,,,,,,,,,,,,,,,,,-19.914,,,,-1.5999999999999943
Bulgaria,2017,,,,,,,,,,,,,,,,,,,,,,,,,-17.441999999999993,61.6,,,0.4000000000000057
Bulgaria,2018,14.51468555,,,,,,,,,,,,,,,,,,,,,,,,-20.623999999999995,,,,-3.4000000000000057
Bulgaria,2019,,-11.929771423339844,8.535881042480469,,,,,,,,,,,,,,,,,,,,,,-21.104,,,,-8.200000000000003
Bulgaria,2020,,,,,,,,,,,,,,,,,,,,,,,,,-24.218000000000004,,,-16.180000000000007,-8.799999999999997
Bulgaria,2021,,,,,,,,,,,,,,,,,,,,,,,,,-34.012,45.8,,,-19.0
Bulgaria,2022,14.52622702,-12.31207275,7.256164550000008,,,,,,,,,,,,,,,,,,,,,,-28.163999999999994,,,,-11.0
Bulgaria,2023,14.88625789,-12.31609154,7.016654970000005,,,,,41.3,24.2,28.8,67.6,0.0,0.0,0.0,0.0,75.0,100.0,41.5,62.0,45.4,29.7,28.1,38.6,-2.2,-15.941999999999991,51.6,,,
Bulgaria,2024,,-13.150602340698237,6.758033752441406,,,,,,,,,,,,,,,,,,,,,,-16.605999999999995,,,,
Canada,1970,,,,,,,122.384725,,,,,,,,,,,,,,,,,,,,,,
Canada,1971,,,,,,,122.729904,,,,,,,,,,,,,,,,,,,,,,
Canada,1972,,,,,,,122.815731,,,,,,,,,,,,,,,,,,,,,,
Canada,1973,,,,,,,123.363851,,,,,,,,,,,,,,,,,,,,,,
Canada,1974,,,,,,,125.567445,,,,,,,,,,,,,,,,,,,,,,
Canada,1975,,,,,,,126.351322,,,,,,,,,,,,,,,,,,,,,,
Canada,1976,,,,,,,127.026867,,,,,,,,,,,,,,,,,,-43.45064339999999,,,,
Canada,1977,,,,,,,126.525615,,,,,,,,,,,,,,,,,,-43.18236912,,,,
Canada,1978,,,,,,,125.614523,,,,,,,,,,,,,,,,,,-43.96977251999999,,,,
Canada,1979,,,,,,,125.379687,,,,,,,,,,,,,,,,,,-44.55951152,,,,
Canada,1980,,,,,,,126.078912,,,,,,,,,,,,,,,,,,-44.91851124,,,,
Canada,1981,,3.9972189999999976,33.119899999999994,,,,127.070706,,,,,,,,,,,,,,,,,,-44.32797938,,,,
Canada,1982,,,,,,,122.442202,,,,,,,,,,,,,,,,,,-43.56530018000001,,,,
Canada,1983,,,,,,,121.749348,,,,,,,,,,,,,,,,,,-41.43856714,,,,
Canada,1984,,,,,,,122.812938,,,,,,,,,,,,,,,,,,-40.7062172,,,,
Canada,1985,,,,,,,123.872766,,,,,,,,,,,,,,,,,,-42.65289138,,,,
Canada,1986,,,,,,,122.537819,,,,,,,,,,,,,,,,,,-42.028690780000005,,,,
Canada,1987,,,,,,,122.322556,,,,,,,,,,,,,,,,,,-43.08451664,,,,
Canada,1988,,,,,,,121.58653,,,,,,,,,,,,,,,,,,-43.57384932,,,,
Canada,1989,,,,,,,118.722228,,,,,,,,,,,,,,,,,,-43.20311495999999,,,,
Canada,1990,,-0.44726,18.481613000000003,,,,114.671102,,,,,,,,,,,,,,,,,,-42.03373995999999,,,,
Canada,1991,,-0.2907640000000029,16.502059999999993,,,,110.214375,,,,,,,,,,,,,,,,,,-40.93255067999999,,,,
Canada,1992,,-0.4542750000000026,15.012726,,,,108.319996,,,,,,,,,,,,,,,,,,-39.90441616,,,,
Canada,1993,,-0.7759520000000002,14.996845999999998,,,,109.242558,,,,,,,,,,,,,,,,,,-38.157341220000006,,,,
Canada,1994,,-2.4829289999999986,14.876244,,,,110.354469,,,,,,,,,,,,,,,,,,-39.6846637,,,,
Canada,1995,,-2.971179999999997,14.807677999999996,,,,110.102964,,,,,,,,,,,,,,,,,,-39.279800740000006,,,,
Canada,1996,,-3.63644,14.496476,,,,108.10414,,,,,,,,,,,,,,,,,,-40.07030564,,,,
Canada,1997,22.76449574,-3.826416000000002,14.10124900000001,,,,108.379252,,,,,,,,,,,,,,,,,,-41.55417462,,,,
Canada,1998,23.15120815,-3.6174740000000014,13.521363000000008,,,,109.254343,,,,,,,,,,,,,,,,,,-41.1561827,,,,
Canada,1999,23.00278942,-4.1629720000000034,13.216522000000012,,,,111.076873,,,,,,,,,,,,,,,,,,-41.08920594,,,,
Canada,2000,23.39336881,-4.874916000000006,13.100898999999998,,,,111.890595,,,,,,,,,,,,,,,,,,-40.35114920000001,,,,
Canada,2001,23.30641766,-4.929119,12.280892000000009,,,,111.997134,,,,,,,,,,,,,,,,,,-39.58899339999999,,,,
Canada,2002,22.1238294,-5.433846000000003,11.417907999999995,,,,113.133252,,,,,,,,,,,,,,,,,,-39.42418946000001,58.8,,,
Canada,2003,21.40184466,-5.1862370000000055,10.862358,,,,112.581731,,,,,,,,,,,,,,,,,,-39.742959500000005,,,,
Canada,2004,20.68925275,-6.428599999999996,10.572074999999998,,,,112.051481,,,,,,,,,,,,,,,,,,-39.64887443999999,,,,
Canada,2005,20.13391643,-6.822234999999999,11.085358,,,,112.108131,,,,,,,,,,,,,,,,,,-39.10959118,,,,
Canada,2006,20.75155372,-7.264201999999997,10.362717000000004,,,,111.171398,,,,,,,,,,,,,,,,,,-37.6780077,,,,
Canada,2007,20.89448296,-8.074366999999995,9.219719000000012,,,,110.215719,,,,,,,,,,,,,,,,,,-37.74993148,,,,
Canada,2008,21.20306664,-8.472782000000002,9.192290999999996,6.815834050000007,14.48168944999999,10.648761749999991,110.493768,,,,,,,,,,,,,,,,,,-37.363300820000006,,,,
Canada,2009,19.62402129,-8.858222999999995,6.999266999999989,6.103004460000008,12.498329159999995,9.30066681000001,110.592387,,,,,,,,,,,,,,,,,,-36.434,,,,
Canada,2010,19.29934989,-9.757332000000003,7.483604,5.689910890000007,12.39685059,9.043380740000003,110.089726,,,,,,,,,,,,,,,,,,-36.962,,,,
Canada,2011,18.74217081,-10.06951141357422,8.678901672363281,5.872467049999997,12.33918,9.105823524999993,110.799944,,,,,,,,,,,,,,,,,,-35.614000000000004,,,-25.06,
Canada,2012,18.5265915,-10.927555084228525,8.649078369140625,5.49362945,12.27708435000001,8.885356900000005,110.674644,,,,,,,,,,,,,,,,,,-36.50800000000001,50.6,,,
Canada,2013,18.47757423,-11.43856048583985,8.299995422363281,5.221458440000006,12.019363400000003,8.620410919999998,110.841011,,,,,,,,,,,,,,,,,,-35.548,,,,
Canada,2014,18.3583841,-10.95417022705078,8.63970947265625,5.558975220000008,12.177619929999992,8.868297575,111.143507,,,,,,,,,,,,,,,,,,-35.370000000000005,,,,
Canada,2015,17.99712911,-11.701690673828123,8.820884704589844,5.648269659999997,14.09862518,9.87344741999999,108.863577,,,,,,,,,,,,,,,,,,-34.808,48.0,,,
Canada,2016,17.69040345,-12.086589813232417,8.488639831542969,5.2494430499999964,14.01352691999999,9.631484985,107.416483,,,,,,,,,,,,,,,,,,-33.087999999999994,,,,
Canada,2017,18.03417481,-12.510860443115227,8.368736267089844,5.207672119999998,12.17979432,8.693733219999984,107.063649,,,,,,,,,,,,,,,,,,-32.34,47.4,,,
Canada,2018,17.3550548,-12.92095947265625,8.347389221191406,4.5,12.0,8.25,106.565031,,,,,,,,,,,,,,,,,,-33.756,,,,
Canada,2019,16.97332896,-12.25490951538086,8.14825439453125,5.035476680000002,12.13063812,8.583057400000001,105.847265,,,,,,,,,,,,,,,,,,-31.736,46.2,,,
Canada,2020,15.90400787,-12.972290039062491,8.297477722167969,5.594078069999995,12.049255369999996,8.821666719999996,103.976347,,,,,,,,,,,,,,,,,,-31.620000000000005,,,-26.06,
Canada,2021,15.84975038,-12.922576904296877,7.8961181640625,5.100616450000004,11.03640747,8.068511959999995,103.463337,,,,,,,,,,,,,,,,,,-28.866000000000007,40.8,,,
Canada,2022,16.26509369,-13.50299072265625,7.811309814453125,4.358665469999991,10.509956360000004,7.434310914999997,103.212559,,,,,,,,,,,,,,,,,,-32.172,,,,
Canada,2023,16.20368533,-13.719253540039062,7.34979248046875,4.1592788700000085,10.639556889999994,7.3994178800000014,100.720565,35.6,30.5,,32.2,0.0,0.0,0.0,0.0,75.0,0.0,10.8,68.7,15.2,5.7,20.9,14.3,-1.2000000000000002,-28.904,38.6,,,
Canada,2024,15.65695904,-13.681655883789055,7.430633544921875,4.312324529999998,10.75468445,7.533504490000013,98.128232,,,,,,,,,,,,,,,,,,-28.484,,,,
Chile,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1986,,,,,,,30.136078,,,,,,,,,,,,,,,,,,,,,,
Chile,1987,,,,,,,30.684673,,,,,,,,,,,,,,,,,,,,,,
Chile,1988,,,,,,,31.220034,,,,,,,,,,,,,,,,,,,,,,
Chile,1989,,,,,,,32.973323,,,,,,,,,,,,,,,,,,,,,,
Chile,1990,,,,,,,32.912891,,,,,,,,,,,,,,,,,,,,,,
Chile,1991,,,,,,,34.680518,,,,,,,,,,,,,,,,,,,,,,
Chile,1992,,,,,,,37.700013,,,,,,,,,,,,,,,,,,,,,,
Chile,1993,,,,,,,39.361499,,,,,,,,,,,,,,,,,,,,,,
Chile,1994,,,,,,,39.96812,,,,,,,,,,,,,,,,,,,,,,
Chile,1995,,,,,,,42.675974,,,,,,,,,,,,,,,,,,,,,,
Chile,1996,,,,,,,44.110536,,,,,,,,,,,,,,,,,,-18.6667387,,,,
Chile,1997,,,,,,,45.373662,,,,,,,,,,,,,,,,,,-20.966975379999997,,,,
Chile,1998,18.30393238,,,,,,45.630503,,,,,,,,,,,,,,,,,,-26.09223408,,,,
Chile,1999,,,,,,,43.776237,,,,,,,,,,,,,,,,,,-12.771516239999997,,,,
Chile,2000,12.82599321,,,,,,43.859994,,,,,,,,,,,,,,,,,,-9.924132959999994,,,,
Chile,2001,,,,,,,44.436532,,,,,,,,,,,,,,,,,,-5.063583600000001,,,,
Chile,2002,,,,,,,44.9644,,,,,,,,,,,,,,,,,,-4.273183439999997,75.0,,,
Chile,2003,11.84948434,,,,,,45.935635,,,,,,,,,,,,,,,,,,-7.885758999999993,,,,
Chile,2004,,,,,,,47.244612,,,,,,,,,,,,,,,,,,-13.450231900000006,,,,
Chile,2005,,,,,,,48.35197,,,,,,,,,,,,,,,,,,-11.064684060000005,,,,
Chile,2006,8.566773198,,,30.21189499,21.5832634,25.89757919500001,49.61127,,,,,,,,,,,,,,,,,,-14.487052520000006,,,,
Chile,2007,,,,,,,50.651222,,,,,,,,,,,,,,,,,,-16.61026364,,,,
Chile,2008,,,,,,,52.232464,,,,,,,,,,,,,,,,,,-16.035949720000005,,,,
Chile,2009,13.35250484,-0.0219470000000008,34.982124000000006,28.827232370000004,16.512268070000005,22.669750220000005,53.337386,,,,,,,,,,,,,,,,,,-15.194000000000004,,,,
Chile,2010,,,,,,,54.686317,,,,,,,,,,,,,,,,,,-17.352000000000004,,,,
Chile,2011,13.08551538,0.177664,33.10349299999999,26.82789612,17.84970091999999,22.33879852,56.610849,,,,,,,,,,,,,,,,,,-22.296000000000006,,,-6.939999999999998,
Chile,2012,,,,,,,58.987306,,,,,,,,,,,,,,,,,,-24.39,71.6,,,
Chile,2013,15.96968668,-0.0928439999999994,30.157943,25.05073929,17.471389770000002,21.26106453,59.698541,,,,,,,,,,,,,,,,,,-24.052000000000007,,,,
Chile,2014,,,,,,,59.237673,,,,,,,,,,,,,,,,,,-25.144000000000005,,,,
Chile,2015,14.59520155,-0.0391079999999988,27.897006999999995,23.087478640000008,18.40676117,20.747119905000005,58.730908,,,,,,,,,,,,,,,,,,-24.166,68.4,,,
Chile,2016,,,,,,,58.388225,,,,,,,,,,,,,,,,,,-23.730000000000004,,,,
Chile,2017,10.65840922,-0.9900684356689524,25.6196060180664,22.113525390000007,15.11767578,18.61560058500001,57.145379,,,,,,,,,,,,,,,,,,-23.209999999999997,68.4,,,
Chile,2018,,,,,,,57.366002,,,,,,,,,,,,,,,,,,-20.965999999999998,,,,
Chile,2019,,,,,,,56.032533,,,,,,,,,,,,,,,,,,-20.15600000000001,54.8,,,
Chile,2020,14.83171859,-1.017548999999999,22.843147,18.299999230000005,16.3999939,17.349996565000012,54.002331,,,,,,,,,,,,,,,,,,-15.415999999999997,,,-8.680000000000007,
Chile,2021,16.06367699,,,20.90999985,18.18999481,19.54999733,56.135346,,,,,,,,,,,,,,,,,,-14.629999999999995,54.8,,,
Chile,2022,19.72992693,-2.415491104125977,22.50870895385743,18.7100029,16.980003359999998,17.845003129999995,55.481447,,,,,,,,,,,,,,,,,,-20.122,,,,
Chile,2023,18.8593827,,,19.587726759999995,15.289937539999997,17.438832149999996,54.818732,30.4,35.5,4.5,73.7,0.0,0.0,0.0,0.0,0.0,100.0,36.7,57.0,33.3,34.6,54.3,29.4,-2.9,-19.372,29.0,,,
Chile,2024,,,,19.537379030000004,15.391042420000003,17.464210725,55.256352,,,,,,,,,,,,,,,,,,-18.224000000000004,,,,
Colombia,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1985,,,,,,,31.50158,,,,,,,,,,,,,,,,,,,,,,
Colombia,1986,,,,,,,31.936387,,,,,,,,,,,,,,,,,,,,,,
Colombia,1987,,,,,,,32.107953,,,,,,,,,,,,,,,,,,,,,,
Colombia,1988,,,,,,,31.701724,,,,,,,,,,,,,,,,,,,,,,
Colombia,1989,,,,,,,31.240859,,,,,,,,,,,,,,,,,,,,,,
Colombia,1990,,,,,,,31.272549,,,,,,,,,,,,,,,,,,,,,,
Colombia,1991,,,,,,,31.307325,,,,,,,,,,,,,,,,,,,,,,
Colombia,1992,,,,,,,31.569349,,,,,,,,,,,,,,,,,,,,,,
Colombia,1993,,,,,,,32.52412,,,,,,,,,,,,,,,,,,,,,,
Colombia,1994,,,,,,,32.981854,,,,,,,,,,,,,,,,,,,,,,
Colombia,1995,,,,,,,33.542095,,,,,,,,,,,,,,,,,,,,,,
Colombia,1996,,,,,,,32.725812,,,,,,,,,,,,,,,,,,,,,,
Colombia,1997,,,,,,,32.310009,,,,,,,,,,,,,,,,,,,,,,
Colombia,1998,,,,,,,31.357345,,,,,,,,,,,,,,,,,,,,,,
Colombia,1999,,,,,,,28.583695,,,,,,,,,,,,,,,,,,,,,,
Colombia,2000,,,,,,,27.954897,,,,,,,,,,,,,,,,,,,,,,
Colombia,2001,,,,,,,27.874054,,,,,,,,,,,,,,,,,,-24.44568334,,,,
Colombia,2002,,,,,,,27.966797,,,,,,,,,,,,,,,,,,-24.557637920000005,76.0,,,
Colombia,2003,,,,,,,28.31181,,,,,,,,,,,,,,,,,,-25.67533148,,,,
Colombia,2004,,,,,,,28.717372,,,,,,,,,,,,,,,,,,-26.806381040000005,,,,
Colombia,2005,,,,,,,29.087606,,,,,,,,,,,,,,,,,,-23.790208519999997,,,,
Colombia,2006,,,,,,,29.943047,,,,,,,,,,,,,,,,,,,,,,
Colombia,2007,10.62042764,,,,,,31.010288,,,,,,,,,,,,,,,,,,-25.23621518,,,,
Colombia,2008,11.03785067,,,,,,31.795618,,,,,,,,,,,,,,,,,,-31.93135886,,,,
Colombia,2009,10.22112901,,,,,,33.160453,,,,,,,,,,,,,,,,,,-33.574000000000005,,,,
Colombia,2010,13.96253308,-1.9252520000000004,29.913581,,,,33.441652,,,,,,,,,,,,,,,,,,-33.452,,,,
Colombia,2011,10.60217166,-2.232564999999997,29.303109,,,,34.881252,,,,,,,,,,,,,,,,,,-34.462,,,1.5400000000000065,
Colombia,2012,12.91111885,-2.744387,28.10923,,,,35.617302,,,,,,,,,,,,,,,,,,-34.01,75.8,,,
Colombia,2013,9.749305064,-3.31138,28.063755000000008,,,,36.69205,,,,,,,,,,,,,,,,,,-35.13399999999999,,,,
Colombia,2014,14.91505387,-3.571826999999999,28.075497,,,,37.119786,,,,,,,,,,,,,,,,,,-36.636,,,,
Colombia,2015,11.44422481,-3.79044914,27.36505509,,,,37.116237,,,,,,,,,,,,,,,,,,-38.49000000000001,60.2,,,
Colombia,2016,9.850291028,-3.944963450000003,27.79653931,,,,37.019113,,,,,,,,,,,,,,,,,,-40.136,,,,
Colombia,2017,8.871017801,-3.637748720000001,27.69649124,21.500003810000003,22.90000153,22.20000266999999,36.277649,,,,,,,,,,,,,,,,,,-39.55,62.6,,,
